expression,normalized_expression,entry_kind,meaning_ja_primary,meaning_ja_all,parari_level,importance,min_eiken_level,eiken_levels,label_raw_all,source_refs,row_count
banquet,banquet,word,宴会，祝宴,宴会，祝宴,exam,3,1,1,,1:1117,1
banter,banter,word,冗談，笑い話，おどけ,冗談，笑い話，おどけ,exam,3,1,1,,1:1795,1
bard,bard,word,吟遊詩人,吟遊詩人,exam,3,1,1,,1:3484,1
barley,barley,word,大麦，麦,大麦，麦,exam,3,1,1,,1:2650,1
barracks,barracks,word,兵舎，兵営,兵舎，兵営,exam,3,1,1,,1:1056,1
barrage,barrage,word,弾幕，多数の弾丸や意見,弾幕，多数の弾丸や意見,exam,3,1,1,,1:1623,1
barrow,barrow,word,手押し車,手押し車,exam,3,1,1,,1:2499,1
bashful,bashful,word,内気な,内気な,exam,3,1,1,,1:3002,1
bask,bask,word,日向ぼっこする，日光浴する,日向ぼっこする，日光浴する,exam,3,1,1,,1:768,1
bastion,bastion,word,要塞，城塞，砦,要塞，城塞，砦,exam,3,1,1,,1:1807,1
battalion,battalion,word,大隊，部隊,大隊，部隊,exam,3,1,1,,1:1228,1
beacon,beacon,word,のろし，目印，合図,のろし，目印，合図,exam,3,1,1,,1:1759,1
bedraggled,bedraggled,word,ぼろぼろの，汚れた,ぼろぼろの，汚れた,exam,3,1,1,,1:4237,1
bedrock,bedrock,word,岩盤，硬層,岩盤，硬層,exam,3,1,1,,1:1867,1
beget,beget,word,子供を授かる,子供を授かる,exam,3,1,1,,1:2239,1
beguile,beguile,word,惑わす，混乱させる,惑わす，混乱させる,exam,3,1,1,,1:739,1
belabor,belabor,word,冗長に述べる，くどくど言う,冗長に述べる，くどくど言う,exam,3,1,1,,1:4184,1
beleaguer,beleaguer,word,包囲する，困らせる,包囲する，困らせる,exam,3,1,1,,1:4094,1
belie,belie,word,食い違う,食い違う,exam,3,1,1,,1:3385,1
belittle,belittle,word,見くびる,見くびる,exam,3,1,1,,1:3383,1
bellicose,bellicose,word,好戦的な，攻撃的な,好戦的な，攻撃的な,exam,3,1,1,,1:4103,1
belligerent,belligerent,word,好戦的な,好戦的な,exam,3,1,1,,1:2051,1
bemoan,bemoan,word,嘆く，嘆き悲しむ,嘆く，嘆き悲しむ,exam,3,1,1,,1:587,1
benefactor,benefactor,word,恩人，恩を受けた人,恩人，恩を受けた人,exam,3,1,1,,1:1077,1
benevolence,benevolence,word,慈悲,慈悲,exam,3,1,1,,1:3487,1
benevolent,benevolent,word,慈悲深い，親切な,慈悲深い，親切な,exam,3,1,1,,1:103,1
benign,benign,word,良性の，善良な,良性の，善良な,exam,3,1,1,,1:829,1
bequeath,bequeath,word,遺言で譲る,遺言で譲る,exam,3,1,1,,1:2247,1
berate,berate,word,叱りつける,叱りつける,exam,3,1,1,,1:3480,1
bereaved,bereaved,word,先立たれた，遺族,先立たれた，遺族,exam,3,1,1,,1:4025,1
bereft,bereft,word,奪われた，失った,奪われた，失った,exam,3,1,1,,1:4260,1
berth,berth,word,寝台，寝る場所,寝台，寝る場所,exam,3,1,1,,1:1646,1
beseech,beseech,word,懇願する，嘆願する,懇願する，嘆願する,exam,3,1,1,,1:3272,1
biceps,biceps,word,上腕二頭筋,上腕二頭筋,exam,3,1,1,,1:2505,1
bigotry,bigotry,word,偏屈，頑固,偏屈，頑固,exam,3,1,1,,1:898,1
bilateral,bilateral,word,両側の,両側の,exam,3,1,1,,1:4003,1
bile,bile,word,胆汁,胆汁,exam,3,1,1,,1:2663,1
bilk,bilk,word,だます，欺く,だます，欺く,exam,3,1,1,,1:4128,1
billow,billow,word,うねり,うねり,exam,3,1,1,,1:2633,1
binary,binary,word,二の，二番目の,二の，二番目の,exam,3,1,1,,1:593,1
binge,binge,word,どんちゃん騒ぎ,どんちゃん騒ぎ,exam,3,1,1,,1:3543,1
biopsy,biopsy,word,生体組織検査，生体サンプル検査,生体組織検査，生体サンプル検査,exam,3,1,1,,1:1185,1
bipolar,bipolar,word,二極ある，二極性がある,二極ある，二極性がある,exam,3,1,1,,1:1355,1
blackout,blackout,word,停電，電源断,停電，電源断,exam,3,1,1,,1:1136,1
blanch,blanch,word,漂白する,漂白する,exam,3,1,1,,1:3265,1
blare,blare,word,鳴り響かせる,鳴り響かせる,exam,3,1,1,,1:2282,1
blasphemy,blasphemy,word,冒涜,冒涜,exam,3,1,1,,1:2739,1
blatantly,blatantly,word,露骨に,露骨に,exam,3,1,1,,1:3263,1
blemish,blemish,word,傷,傷,exam,3,1,1,,1:3402,1
blight,blight,word,疫病，感染症,疫病，感染症,exam,3,1,1,,1:1834,1
blithe,blithe,word,軽快な,軽快な,exam,3,1,1,,1:3776,1
bloated,bloated,word,むくんだ,むくんだ,exam,3,1,1,,1:1982,1
blob,blob,word,柔らかく小さい塊,柔らかく小さい塊,exam,3,1,1,,1:3240,1
blunder,blunder,word,大失敗,大失敗,exam,3,1,1,,1:3154,1
blurb,blurb,word,推薦広告,推薦広告,exam,3,1,1,,1:3243,1
blurt,blurt,word,うっかり話す,うっかり話す,exam,3,1,1,,1:2072,1
bluster,bluster,word,大ぼらを吹く，威嚇する,大ぼらを吹く，威嚇する,exam,3,1,1,,1:4247,1
bode,bode,word,予言する,予言する,exam,3,1,1,,1:2058,1
bogus,bogus,word,偽の，詐欺的な,偽の，詐欺的な,exam,3,1,1,,1:582,1
boisterous,boisterous,word,騒々しい,騒々しい,exam,3,1,1,,1:2198,1
boldly,boldly,word,大胆に,大胆に,exam,3,1,1,,1:2030,1
booty,booty,word,戦利品，略奪物，盗品,戦利品，略奪物，盗品,exam,3,1,1,,1:1659,1
borough,borough,word,自治区，自治体,自治区，自治体,exam,3,1,1,,1:1161,1
bountiful,bountiful,word,気前の良い,気前の良い,exam,3,1,1,,1:3888,1
bounty,bounty,word,寛大，寛容,寛大，寛容,exam,3,1,1,,1:1849,1
bower,bower,word,木陰，樹下,木陰，樹下,exam,3,1,1,,1:941,1
braille,braille,word,点字，視覚障害者用の読み書きシステム,点字，視覚障害者用の読み書きシステム,exam,3,1,1,,1:1639,1
brandish,brandish,word,振り回す，使う，利用する,振り回す，使う，利用する,exam,3,1,1,,1:1362,1
brash,brash,word,せっかちな，急かせる,せっかちな，急かせる,exam,3,1,1,,1:1293,1
brat,brat,word,小僧，若者,小僧，若者,exam,3,1,1,,1:1852,1
bravado,bravado,word,虚勢，見せかけ,虚勢，見せかけ,exam,3,1,1,,1:1105,1
brawl,brawl,word,乱闘，乱打，暴行,乱闘，乱打，暴行,exam,3,1,1,,1:1812,1
brazen,brazen,word,厚かましい，無礼な,厚かましい，無礼な,exam,3,1,1,,1:1410,1
breadth,breadth,word,幅，横幅,幅，横幅,exam,3,1,1,,1:1187,1
brethren,brethren,word,義兄弟，誓いで結ばれた兄弟,義兄弟，誓いで結ばれた兄弟,exam,3,1,1,,1:1626,1
brevity,brevity,word,簡潔さ，時間の短さ,簡潔さ，時間の短さ,exam,3,1,1,,1:2352,1
bridle,bridle,word,手綱,手綱,exam,3,1,1,,1:3208,1
briskly,briskly,word,活発に，元気に,活発に，元気に,exam,3,1,1,,1:854,1
brittle,brittle,word,壊れやすい,壊れやすい,exam,3,1,1,,1:2803,1
broach,broach,word,先の尖ったもの,先の尖ったもの,exam,3,1,1,,1:3418,1
bromide,bromide,word,臭化物,臭化物,exam,3,1,1,,1:2445,1
bronchitis,bronchitis,word,気管支炎,気管支炎,exam,3,1,1,,1:2448,1
brook,brook,word,小川,小川,exam,3,1,1,,1:3451,1
brothel,brothel,word,売春宿，遊廓,売春宿，遊廓,exam,3,1,1,,1:3249,1
bruise,bruise,word,あざ,あざ,exam,3,1,1,,1:2437,1
brunt,brunt,word,矛先,矛先,exam,3,1,1,,1:2356,1
brusque,brusque,word,無愛想な,無愛想な,exam,3,1,1,,1:3003,1
brutality,brutality,word,残忍性，冷酷さ，非情さ,残忍性，冷酷さ，非情さ,exam,3,1,1,,1:326,1
brutally,brutally,word,残酷に，無慈悲に,残酷に，無慈悲に,exam,3,1,1,,1:1526,1
brute,brute,word,畜生,畜生,exam,3,1,1,,1:2666,1
budge,budge,word,少し動く,少し動く,exam,3,1,1,,1:3342,1
bullish,bullish,word,頑固な，固執する,頑固な，固執する,exam,3,1,1,,1:1356,1
buoyant,buoyant,word,浮力のある,浮力のある,exam,3,1,1,,1:2184,1
bureaucratic,bureaucratic,word,官僚的な，形式的な,官僚的な，形式的な,exam,3,1,1,,1:746,1
burglar,burglar,word,強盗，泥棒,強盗，泥棒,exam,3,1,1,,1:215,1
burly,burly,word,たくましい，強靭な，頑強な,たくましい，強靭な，頑強な,exam,3,1,1,,1:1576,1
burrow,burrow,word,隠れ場所，隠れ家,隠れ場所，隠れ家,exam,3,1,1,,1:1166,1
buttock,buttock,word,臀部，お尻,臀部，お尻,exam,3,1,1,,1:3377,1
buttocks,buttocks,word,臀部,臀部,exam,3,1,1,,1:2408,1
buyout,buyout,word,買占め，大量に買い占める行為，買い集め,買占め，大量に買い占める行為，買い集め,exam,3,1,1,,1:1632,1
cache,cache,word,貯蔵庫，保存場所,貯蔵庫，保存場所,exam,3,1,1,,1:1220,1
cacophony,cacophony,word,不協和音，騒音,不協和音，騒音,exam,3,1,1,,1:4163,1
cadence,cadence,word,韻律,韻律,exam,3,1,1,,1:2333,1
cadre,cadre,word,幹部集団,幹部集団,exam,3,1,1,,1:2413,1
cajole,cajole,word,なだめる，ごまかす,なだめる，ごまかす,exam,3,1,1,,1:4238,1
calamitous,calamitous,word,災害の，悲惨な,災害の，悲惨な,exam,3,1,1,,1:4175,1
calamity,calamity,word,災害,災害,exam,3,1,1,,1:2407,1
calculus,calculus,word,結石，微分，積分,結石，微分，積分,exam,3,1,1,,1:1960,1
caliber,caliber,word,口径，直径,口径，直径,exam,3,1,1,,1:971,1
callous,callous,word,硬くなった,硬くなった,exam,3,1,1,,1:2816,1
calumny,calumny,word,誹謗，中傷,誹謗，中傷,exam,3,1,1,,1:4102,1
camaraderie,camaraderie,word,仲間意識,仲間意識,exam,3,1,1,,1:3457,1
canister,canister,word,金属容器,金属容器,exam,3,1,1,,1:2705,1
canny,canny,word,抜け目のない,抜け目のない,exam,3,1,1,,1:1460,1
canonical,canonical,word,正規の,正規の,exam,3,1,1,,1:2973,1
canopy,canopy,word,天蓋，張り出し屋根,天蓋，張り出し屋根,exam,3,1,1,,1:3466,1
cant,cant,word,うわべの言葉,うわべの言葉,exam,3,1,1,,1:2392,1
canteen,canteen,word,売店,売店,exam,3,1,1,,1:2491,1
capitalize,capitalize,word,大文字にする，大型化する,大文字にする，大型化する,exam,3,1,1,,1:666,1
capitulate,capitulate,word,降伏する，投降する,降伏する，投降する,exam,3,1,1,,1:1468,1
caprice,caprice,word,気まぐれ,気まぐれ,exam,3,1,1,,1:2595,1
capricious,capricious,word,気まぐれな,気まぐれな,exam,3,1,1,,1:2836,1
caravan,caravan,word,隊，部隊,隊，部隊,exam,3,1,1,,1:1202,1
carcass,carcass,word,死骸，遺体,死骸，遺体,exam,3,1,1,,1:1093,1
carcinogen,carcinogen,word,発がん物質，発癌性の物質,発がん物質，発癌性の物質,exam,3,1,1,,1:471,1
carcinoma,carcinoma,word,がん,がん,exam,3,1,1,,1:3224,1
cardiac,cardiac,word,心臓の,心臓の,exam,3,1,1,,1:2025,1
cardinal,cardinal,word,主要な，中心的な,主要な，中心的な,exam,3,1,1,,1:679,1
cardiovascular,cardiovascular,word,心血管の,心血管の,exam,3,1,1,,1:1966,1
carnage,carnage,word,虐殺,虐殺,exam,3,1,1,,1:2402,1
carousel,carousel,word,メリーゴーランド,メリーゴーランド,exam,3,1,1,,1:2344,1
cartilage,cartilage,word,軟骨,軟骨,exam,3,1,1,,1:3431,1
cascade,cascade,word,小滝，小さな滝,小滝，小さな滝,exam,3,1,1,,1:406,1
casket,casket,word,小箱，小さな容器,小箱，小さな容器,exam,3,1,1,,1:1068,1
cataclysm,cataclysm,word,激変,激変,exam,3,1,1,,1:2734,1
catalyst,catalyst,word,触媒，刺激物,触媒，刺激物,exam,3,1,1,,1:68,1
cataract,cataract,word,瀑布,瀑布,exam,3,1,1,,1:2757,1
catastrophic,catastrophic,word,破滅的な，壊滅的な,破滅的な，壊滅的な,exam,3,1,1,,1:697,1
caustic,caustic,word,腐食性の,腐食性の,exam,3,1,1,,1:4046,1
cavalcade,cavalcade,word,馬車の行列，大行進,馬車の行列，大行進,exam,3,1,1,,1:4132,1
cavalier,cavalier,word,騎士,騎士,exam,3,1,1,,1:3185,1
caveat,caveat,word,警告，警戒,警告，警戒,exam,3,1,1,,1:1025,1
cavern,cavern,word,洞窟,洞窟,exam,3,1,1,,1:2498,1
cavort,cavort,word,はね回る，跳ねる,はね回る，跳ねる,exam,3,1,1,,1:4227,1
cede,cede,word,譲る,譲る,exam,3,1,1,,1:2271,1
centennial,centennial,word,100年祭，百年祭,100年祭，百年祭,exam,3,1,1,,1:1869,1
centerpiece,centerpiece,word,最重要，最も重要,最重要，最も重要,exam,3,1,1,,1:1240,1
cerebral,cerebral,word,脳の，神経の,脳の，神経の,exam,3,1,1,,1:1306,1
ceremonial,ceremonial,word,儀式上の，儀式的な,儀式上の，儀式的な,exam,3,1,1,,1:1551,1
cervical,cervical,word,頸部の,頸部の,exam,3,1,1,,1:1976,1
cessation,cessation,word,中止,中止,exam,3,1,1,,1:3246,1
chaff,chaff,word,もみ殻,もみ殻,exam,3,1,1,,1:2461,1
charred,charred,word,黒焦げになった，焦げた,黒焦げになった，焦げた,exam,3,1,1,,1:1462,1
chasm,chasm,word,裂け目，割れ目,裂け目，割れ目,exam,3,1,1,,1:1876,1
chaste,chaste,word,純潔な,純潔な,exam,3,1,1,,1:2933,1
chasten,chasten,word,懲らしめる，罰する,懲らしめる，罰する,exam,3,1,1,,1:661,1
chastise,chastise,word,懲らしめる,懲らしめる,exam,3,1,1,,1:3344,1
chauvinism,chauvinism,word,愛国心,愛国心,exam,3,1,1,,1:2477,1
chide,chide,word,叱る，怒る,叱る，怒る,exam,3,1,1,,1:775,1
chivalry,chivalry,word,騎士道,騎士道,exam,3,1,1,,1:2744,1
chlorine,chlorine,word,塩素,塩素,exam,3,1,1,,1:2695,1
choreographer,choreographer,word,振付師，ダンスや動きを設計する人，振付家,振付師，ダンスや動きを設計する人，振付家,exam,3,1,1,,1:1666,1
chronically,chronically,word,慢性的に,慢性的に,exam,3,1,1,,1:4043,1
chronology,chronology,word,年表,年表,exam,3,1,1,,1:3274,1
chubby,chubby,word,ぽっちゃりした,ぽっちゃりした,exam,3,1,1,,1:3877,1
chum,chum,word,仲良し，親友,仲良し，親友,exam,3,1,1,,1:3515,1
cinch,cinch,word,有力候補,有力候補,exam,3,1,1,,1:3157,1
circumference,circumference,word,外周,外周,exam,3,1,1,,1:2579,1
circumscribe,circumscribe,word,取り巻く,取り巻く,exam,3,1,1,,1:2280,1
circumspect,circumspect,word,慎重な,慎重な,exam,3,1,1,,1:3990,1
circumvent,circumvent,word,出し抜く，回避する,出し抜く，回避する,exam,3,1,1,,1:63,1
cistern,cistern,word,貯水槽,貯水槽,exam,3,1,1,,1:2618,1
citadel,citadel,word,城塞,城塞,exam,3,1,1,,1:2635,1
civility,civility,word,礼儀正しさ，マナーの良さ,礼儀正しさ，マナーの良さ,exam,3,1,1,,1:1629,1
claimant,claimant,word,申立人,申立人,exam,3,1,1,,1:3501,1
clairvoyant,clairvoyant,word,千里眼の,千里眼の,exam,3,1,1,,1:3842,1
clamor,clamor,word,喧噪，うるさい雑踏や騒音,喧噪，うるさい雑踏や騒音,exam,3,1,1,,1:1714,1
clandestine,clandestine,word,内密の，秘密の,内密の，秘密の,exam,3,1,1,,1:1602,1
classy,classy,word,上品な，優雅な,上品な，優雅な,exam,3,1,1,,1:1569,1
claustrophobia,claustrophobia,word,閉所恐怖症,閉所恐怖症,exam,3,1,1,,1:2651,1
cleave,cleave,word,割る,割る,exam,3,1,1,,1:3298,1
clerical,clerical,word,事務職の,事務職の,exam,3,1,1,,1:3022,1
cliche,cliche,word,決まり文句，決まった言葉,決まり文句，決まった言葉,exam,3,1,1,,1:1235,1
clientele,clientele,word,依頼人，依頼者,依頼人，依頼者,exam,3,1,1,,1:1813,1
clinch,clinch,word,折り曲げて留める，折って固定する,折り曲げて留める，折って固定する,exam,3,1,1,,1:1500,1
clockwise,clockwise,word,時計回りに，右回りに,時計回りに，右回りに,exam,3,1,1,,1:694,1
clot,clot,word,固まり，凝固塊,固まり，凝固塊,exam,3,1,1,,1:65,1
clout,clout,word,影響力，影響,影響力，影響,exam,3,1,1,,1:1048,1
clump,clump,word,木立ち，木々,木立ち，木々,exam,3,1,1,,1:953,1
clutter,clutter,word,乱雑，無秩序，混乱,乱雑，無秩序，混乱,exam,3,1,1,,1:1627,1
coalesce,coalesce,word,合体する，結合する,合体する，結合する,exam,3,1,1,,1:669,1
coarsely,coarsely,word,粗雑に,粗雑に,exam,3,1,1,,1:3728,1
coax,coax,word,説き伏せる，説得する,説き伏せる，説得する,exam,3,1,1,,1:851,1
cobble,cobble,word,修繕する，修理する,修繕する，修理する,exam,3,1,1,,1:1603,1
coddle,coddle,word,甘やかす,甘やかす,exam,3,1,1,,1:3135,1
coerce,coerce,word,強制する，強いる,強制する，強いる,exam,3,1,1,,1:419,1
coercion,coercion,word,強制，強要,強制，強要,exam,3,1,1,,1:1090,1
coffer,coffer,word,金庫，金箱,金庫，金箱,exam,3,1,1,,1:937,1
cognition,cognition,word,認知，認識,認知，認識,exam,3,1,1,,1:1138,1
cohort,cohort,word,軍隊，仲間，部隊,軍隊，仲間，部隊,exam,3,1,1,,1:938,1
colitis,colitis,word,大腸炎,大腸炎,exam,3,1,1,,1:2427,1
collate,collate,word,照合する,照合する,exam,3,1,1,,1:450,1
collateral,collateral,word,並び合った，横に並んだ,並び合った，横に並んだ,exam,3,1,1,,1:812,1
collegiate,collegiate,word,大学の，大学に関する,大学の，大学に関する,exam,3,1,1,,1:1519,1
colloquial,colloquial,word,口語の，話し言葉の,口語の，話し言葉の,exam,3,1,1,,1:598,1
collusion,collusion,word,共謀，共同で犯罪を行う行為，陰謀,共謀，共同で犯罪を行う行為，陰謀,exam,3,1,1,,1:1667,1
colossal,colossal,word,巨大な，大きな,巨大な，大きな,exam,3,1,1,,1:617,1
colt,colt,word,子馬,子馬,exam,3,1,1,,1:3398,1
comatose,comatose,word,昏睡状態の,昏睡状態の,exam,3,1,1,,1:2118,1
combustion,combustion,word,燃焼，火を燃やす，酸化反応,燃焼，火を燃やす，酸化反応,exam,3,1,1,,1:1677,1
commandment,commandment,word,命令，指示，指令,命令，指示，指令,exam,3,1,1,,1:1657,1
communal,communal,word,共同の，共有の,共同の，共有の,exam,3,1,1,,1:104,1
communique,communique,word,公式発表，公式通知，公表,公式発表，公式通知，公表,exam,3,1,1,,1:1041,1
compilation,compilation,word,編集，修正，校正,編集，修正，校正,exam,3,1,1,,1:1912,1
complacency,complacency,word,自己満足，自己陶酔,自己満足，自己陶酔,exam,3,1,1,,1:1877,1
complementary,complementary,word,補完的な，補足的な,補完的な，補足的な,exam,3,1,1,,1:703,1
complexion,complexion,word,顔色，肌の色調,顔色，肌の色調,exam,3,1,1,,1:1732,1
compliant,compliant,word,従順な，応じる,従順な，応じる,exam,3,1,1,,1:89,1
complicit,complicit,word,共犯の,共犯の,exam,3,1,1,,1:3835,1
complicity,complicity,word,共犯，共謀者，仲間,共犯，共謀者，仲間,exam,3,1,1,,1:1809,1
complimentary,complimentary,word,無料の，賞賛の，敬意を表する,無料の，賞賛の，敬意を表する,exam,3,1,1,,1:1984,1
compost,compost,word,混合物,混合物,exam,3,1,1,,1:3133,1
comptroller,comptroller,word,会計監査官，会計をチェックする専門家，財務諸表を確認する専門家,会計監査官，会計をチェックする専門家，財務諸表を確認する専門家,exam,3,1,1,,1:1738,1
compunction,compunction,word,良心の呵責,良心の呵責,exam,3,1,1,,1:3479,1
concave,concave,word,凹面の,凹面の,exam,3,1,1,,1:3874,1
conceivable,conceivable,word,考えられる,考えられる,exam,3,1,1,,1:2164,1
concerted,concerted,word,申し合わせた,申し合わせた,exam,3,1,1,,1:2209,1
conciliate,conciliate,word,調停する,調停する,exam,3,1,1,,1:2202,1
conciliatory,conciliatory,word,調停的な,調停的な,exam,3,1,1,,1:3110,1
concoct,concoct,word,練る，混ぜ合わせる,練る，混ぜ合わせる,exam,3,1,1,,1:648,1
concomitant,concomitant,word,付随する,付随する,exam,3,1,1,,1:3497,1
